movieId,genres,numVotes,primaryTitle,startYear,actors,directors,averageRating
1809,"action,sci-fi",19,battlefield earth,2000,"John Travolta,Forest Whitaker,Barry Pepper,Kim Coates,Sabine Karsenti,Michael Byrne,Christian Tessier,Sylvain Landry,Richard Tyson,Christopher Freeman",['Roger Christian'],3.315789474
1810,"drama,musical",6,center stage,2000,"Amanda Schull,Ethan Stiefel,Sascha Radetsky,Christine Dunham,Stephen Stout,Maryann Plunkett,Laura Hicks,Barbara Caruso,Jeff Hayenga,Zoe Saldana",['Nicholas Hytner'],6.5
1811,comedy,1,screwed,2017,"Mikko Kauppila,Valtteri Lehtinen,Sanna Majuri,Sami Huhtala,Amanda Virolainen,Mirja Oksanen,Kaisa Saarakkala,Juho Keskitalo,Ossi Ågren,Jukka Federley",['Nils-Erik Ekblom'],2
1812,comedy,2,whipped,2020,"Andovi Da Lopez,Jovial Da Lopez,Tommy Limmm,Chandra Liow,Susan Sameh,Karina Salim,Kezia Aletheia,Ibob Tarigan,Widika Darsih Sidmore,Gading Marten",['Chandra Liow'],4
1813,"crime,drama,romance,thriller",3,hamlet,2024,"Ben Allen,Francesca Annis,Frances Barber,Frances Barber,Frances Barber,William Bozier,Emmanuella Cole,Llinos Daniel,Llinos Daniel,Llinos Daniel,Alis Wyn Davies,Olivia Fines,Ashley D. Gayle,Ashley D. Gayle,Ashley D. Gayle,Nick Howard-Brown,Nick Howard-Brown,Nick Howard-Brown",['Sean Mathias'],6
1814,"comedy,musical",5,anchors aweigh,1945,"Frank Sinatra,Kathryn Grayson,Gene Kelly,José Iturbi,Dean Stockwell,Pamela Britton,Rags Ragland,Billy Gilbert,Henry O'Neill,Carlos Ramírez",['George Sidney'],6.4
1815,musical,1,gypsy,2020,"Jiiva,Natasha Singh,Lal Jose,Sunny Wayne,Susheela Raman",['Raju Murugan'],1
1816,"comedy,musical,romance",4,on the town,1949,"Gene Kelly,Frank Sinatra,Betty Garrett,Ann Miller,Jules Munshin,Vera-Ellen,Florence Bates,Alice Pearce,George Meader,Murray Alper","['Stanley Donen', 'Gene Kelly']",7.5
1817,"adventure,comedy",25,pee-wee's big adventure,1985,"Paul Reubens,Elizabeth Daily,Mark Holton,Diane Salinger,Judd Omen,Irving Hellman,Monte Landis,Damon Martin,David Glasser,Gregory Brown",['Tim Burton'],5.88
1818,documentary,1,regret to inform,1998,,['Barbara Sonneborn'],7
1819,"comedy,romance",8,honeymoon in vegas,1992,"James Caan,Nicolas Cage,Sarah Jessica Parker,Sarah Jessica Parker,Pat Morita,Johnny Williams,John Capodice,Robert Costanzo,Anne Bancroft,Peter Boyle,Burton Gilliam",['Andrew Bergman'],5.875
1820,"adventure,animation,children",14,dinosaur,2011,,,6.214285714
1821,"comedy,romance",10,loser,2000,"Jason Biggs,Mena Suvari,Zak Orth,Thomas Sadoski,Jimmi Simpson,Greg Kinnear,Dan Aykroyd,Twink Caplan,Bobby Slayton,Robert Miano",['Amy Heckerling'],6.6
1822,comedy,41,road trip,2024,"Janice De Belen,Gelli De Belen,Carmina Villaroel,Candy Pangilinan,Abby Bautista,Yumi Garcia,Ashtine Olviga,Heart Ryan,John Lapus,JC Tiuseco",['Andoy Ranay'],6.170731707
1823,"comedy,crime",12,small time crooks,2000,"Woody Allen,Tracey Ullman,Hugh Grant,Carolyn Saxon,Michael Rapaport,Tony Darrow,Sam Josepher,Jon Lovitz,Lawrence Howard Levy,Diane Bradley",['Woody Allen'],7.083333333
1824,"action,adventure,thriller",77,mission: impossible ii,2000,"Tom Cruise,Dougray Scott,Thandiwe Newton,Ving Rhames,Richard Roxburgh,John Polson,Brendan Gleeson,Rade Serbedzija,William Mapother,Dominic Purcell",['John Woo'],5.428571429
1825,"action,adventure,comedy,western",43,shanghai noon,2000,"Jackie Chan,Owen Wilson,Lucy Liu,Brandon Merrill,Roger Yuan,Xander Berkeley,Rongguang Yu,Cui Ya Hui,Eric Chen,Jason Connery",['Tom Dey'],6.302325581
1826,documentary,1,better living through circuitry,1999,"Lord T. Byron,McGuinnes,Lady Galore,Shai De La Luna,Roni Size,DJ Die,MC Dynamite,Suv,Onallee",['Jon Reiss'],4
1827,"horror,thriller",4,carnival of souls,1998,"Bobbie Phillips,Shawnee Smith,Larry Miller,Paul Johansson,Cleavant Derricks,Henry G. Sanders,Brendan Dillon,Anna K. McKown,Raquel Beaudene,Tiffanie Ann Taylor",['Adam Grossman'],7.75
1828,"action,drama,romance,war",2,flying tigers,1942,"John Wayne,John Carroll,Anna Lee,Paul Kelly,Gordon Jones,Mae Clarke,Addison Richards,Edmund MacDonald,Bill Shirley,Tom Neal",['David Miller'],6
1829,"comedy,crime",5,monsieur verdoux,1947,"Charles Chaplin,Mady Correll,Allison Roddan,Robert Lewis,Audrey Betz,Martha Raye,Ada May,Isobel Elsom,Marjorie Bennett,Helene Heigh",['Charles Chaplin'],8
1830,"action,adventure,romance,thriller",17,on her majesty's secret service,1969,"George Lazenby,Diana Rigg,Telly Savalas,Gabriele Ferzetti,Ilse Steppat,Lois Maxwell,George Baker,Bernard Lee,Bernard Horsfall,Desmond Llewelyn",['Peter R. Hunt'],6.529411765
1831,thriller,1,seven days in may,1964,"Burt Lancaster,Kirk Douglas,Fredric March,Ava Gardner,Edmond O'Brien,Martin Balsam,Andrew Duggan,Hugh Marlowe,Whit Bissell,Helen Kleeb",['John Frankenheimer'],8
1832,"action,adventure,sci-fi,thriller",26,moonraker,1979,"Roger Moore,Lois Chiles,Michael Lonsdale,Richard Kiel,Corinne Cléry,Bernard Lee,Geoffrey Keen,Desmond Llewelyn,Lois Maxwell,Toshirô Suga",['Lewis Gilbert'],6.269230769
1833,comedy,17,big momma's house,2000,"Martin Lawrence,Nia Long,Paul Giamatti,Jascha Washington,Terrence Howard,Anthony Anderson,Ella Mitchell,Carl Wright,Phyllis Applegate,Starletta DuPois",['Raja Gosnell'],4.352941176
1834,drama,8,american gigolo,1980,"Richard Gere,Lauren Hutton,Hector Elizondo,Nina van Pallandt,Bill Duke,Brian Davies,K Callan,Tom Stewart,Patricia Carr,David Cryer",['Paul Schrader'],5.375
1835,"horror,sci-fi",1,quatermass and the pit,1967,"James Donald,Andrew Keir,Barbara Shelley,Julian Glover,Duncan Lamont,Bryan Marshall,Peter Copley,Edwin Richfield,Grant Taylor,Maurice Good",['Roy Ward Baker'],6
1836,"drama,romance",15,romeo and juliet,2018,"Sara Farb,Antoine Yared,Seana McKenna,Marion Adler,Evan Buliung,Randy Hughson,Jamie Mac,Wayne Best,Zlatomir Moldovanski,Jim Codrington",['Barry Avrich'],7.333333333
1837,comedy,1,stay tuned,1992,"John Ritter,Pam Dawber,Jeffrey Jones,David Tom,Heather McComb,Bob Dishy,Joyce Gordon,Eugene Levy,Erik King,Don Calfa",['Peter Hyams'],5
1838,"comedy,western",62,blazing saddles,1974,"Cleavon Little,Gene Wilder,Slim Pickens,Harvey Korman,Madeline Kahn,Mel Brooks,Mel Brooks,Burton Gilliam,Alex Karras,David Huddleston,Liam Dunn",['Mel Brooks'],7.870967742
1839,"adventure,children",5,benji,2018,"Gabriel Bateman,Darby Camp,Kiele Sanchez,Gralen Bryant Banks,Will Rothhaar,Angus Sampson,Jerod Haynes,Lacy Camp,Jim Gleason,Brady Permenter",['Brandon Camp'],7.6
1840,"adventure,children",2,benji the hunted,1987,"Red Steagall,Benjean,Nancy Francis,Joe Camp,Steve Zanolini,Mike Francis,Ben Vaughn,Karen Thorndike,Guy Hovis",['Joe Camp'],9
1841,"adventure,children,comedy,drama",1,for the love of benji,1977,"Patsy Garrett,Benjean,Art Vasil,Allen Fiuzat,Cynthia Smith,Ed Nelson,Catherine McClenry,Anassis Vassilakidis,Dean Goss,Tony Alatis",['Joe Camp'],8
1842,"comedy,musical,romance",8,white christmas,1954,"Bing Crosby,Danny Kaye,Rosemary Clooney,Vera-Ellen,Dean Jagger,Mary Wickes,John Brascia,Anne Whitfield,Bea Allen,Leon Alton",['Michael Curtiz'],8.375
1843,"drama,horror",10,eraserhead,1977,"Jack Nance,Charlotte Stewart,Allen Joseph,Jeanne Bates,Judith Roberts,Laurel Near,V. Phipps-Wilson,Jack Fisk,Jean Lange,Thomas Coulson",['David Lynch'],7.5
1844,documentary,4,baraka,1998,,"['Jean-Paul Colleyn', 'Victoria Ebin']",8.25
1845,"action,crime,drama,thriller",5,magnum force,1973,"Clint Eastwood,Hal Holbrook,Mitchell Ryan,David Soul,Tim Matheson,Kip Niven,Robert Urich,Felton Perry,Maurice Argent,Margaret Avery",['Ted Post'],7.4
1846,"crime,drama,film-noir",19,blood simple,1984,"John Getz,Frances McDormand,Dan Hedaya,M. Emmet Walsh,Samm-Art Williams,Deborah Neumann,Raquel Gavia,Van Brooks,Señor Marco,William Creamer",['Joel Coen'],8
1847,"comedy,drama,romance",9,prizzi's honor,1985,"Jack Nicholson,Kathleen Turner,Robert Loggia,John Randolph,William Hickey,Lee Richardson,Michael Lombard,Anjelica Huston,George Santopietro,Lawrence Tierney",['John Huston'],7.555555556
1848,"horror,sci-fi,thriller",15,flatliners,2017,"Elliot Page,Diego Luna,Nina Dobrev,James Norton,Kiersey Clemons,Kiefer Sutherland,Madison Brydges,Jacob Soley,Anna Arden,Miguel Anthony",['Niels Arden Oplev'],5.866666667
1849,comedy,11,porky's,1981,"Dan Monahan,Mark Herrier,Wyatt Knight,Roger Wilson,Cyril O'Reilly,Tony Ganios,Kaki Hunter,Kim Cattrall,Nancy Parsons,Scott Colomby",['Bob Clark'],4.272727273
1850,comedy,4,porky's ii: the next day,1983,"Dan Monahan,Wyatt Knight,Mark Herrier,Roger Wilson,Cyril O'Reilly,Tony Ganios,Kaki Hunter,Scott Colomby,Nancy Parsons,Joseph Runningfox",['Bob Clark'],3.5
1851,comedy,5,porky's revenge,1985,"Dan Monahan,Wyatt Knight,Tony Ganios,Mark Herrier,Kaki Hunter,Scott Colomby,Nancy Parsons,Chuck Mitchell,Rose McVeigh,Fred Buch",['James Komack'],4
1852,comedy,1,private school,1983,"Phoebe Cates,Betsy Russell,Matthew Modine,Michael Zorek,Fran Ryan,Kathleen Wilhoite,Ray Walston,Sylvia Kristel,Jonathan Prince,Kari Lizer",['Noel Black'],6
1853,"comedy,horror",1,class of nuke 'em high,1986,"Janelle Brady,Gil Brenton,Robert Prichard,Pat Ryan,James Nugent Vernon,Brad Dunker,Gary Schneider,Théo Cohan,Gary Rosenblatt,Mary Taylor","['Richard W. Haines', 'Lloyd Kaufman']",6
1854,"comedy,horror,sci-fi,thriller",3,night of the creeps,1986,"Jason Lively,Tom Atkins,Steve Marshall,Jill Whitlow,Wally Taylor,Bruce Solomon,Vic Polizos,Allan Kayser,Ken Heron,Alice Cadogan",['Fred Dekker'],6.333333333
1855,"action,sci-fi,thriller",21,predator 2,1990,"Danny Glover,Gary Busey,Kevin Peter Hall,Rubén Blades,Maria Conchita Alonso,Bill Paxton,Robert Davi,Adam Baldwin,Kent McCord,Morton Downey Jr.",['Stephen Hopkins'],5.80952381
1856,"adventure,drama,romance,sci-fi",13,starman,2020,,['Gianluca Cerasola'],6.307692308
1857,"crime,drama,sci-fi,thriller",13,alien nation,1988,"James Caan,Mandy Patinkin,Terence Stamp,Kevyn Major Howard,Leslie Bevis,Peter Jason,Conrad Dunn,Jeff Kober,Roger Aaron Brown,Tony Simotes",['Graham Baker'],6.230769231
1858,"action,adventure,sci-fi",38,mad max,1979,"Mel Gibson,Joanne Samuel,Hugh Keays-Byrne,Steve Bisley,Tim Burns,Roger Ward,Lisa Aldenhoven,David Bracks,Bertrand Cadart,David Cameron",['George Miller'],6.973684211
1859,"action,adventure,sci-fi",24,mad max beyond thunderdome,1985,"Mel Gibson,Tina Turner,Bruce Spence,Adam Cockburn,Frank Thring,Angelo Rossitto,Paul Larsson,Angry Anderson,Robert Grubb,George Spartels","['George Miller', 'George Ogilvie']",6.541666667
1860,"action,comedy,romance",8,bird on a wire,1990,"Mel Gibson,Goldie Hawn,David Carradine,Bill Duke,Stephen Tobolowsky,Joan Severance,Harry Caesar,Jeff Corey,Alex Bruhanski,John Pyper-Ferguson",['John Badham'],4.625
1861,"film-noir,horror,mystery,thriller",8,angel heart,1995,"Franco Chiang,Franco Chiang,Vivian Hsu,Vivian Hsu,Stanley Chu,Pao-Ming Ku,Siu Laan Paang,Siu Laan Paang,Haau Wing Chow,Yu-Hou Chow","['Yen-Ping Chu', 'Li Fu']",6
1862,"horror,thriller",10,firestarter,2022,"Zac Efron,Ryan Kiera Armstrong,Sydney Lemmon,Michael Greyeyes,Gloria Reuben,Kurtwood Smith,John Beasley,Tina Jung,Hannan Younis,Gavin Maciver-Wright",['Keith Thomas'],6.1
1863,horror,1,sleepwalkers,2016,"Jeff Ronan,Jessica DiGiovanni,Ryan Nicolls,Marco Torriani,Ron Barba,Lauren Steffany,Cynthia Shaw,Jasmin Abernathy,Matthew K. Addison,Portia Backus",['Jason Merrin'],4
1864,"action,comedy,crime,thriller",3,action jackson,2014,"Prabhas,Ajay Devgn,Ajay Devgn,Ajay Devgn,Shahid Kapoor,Yami Gautam,Sonakshi Sinha,Prabhu Deva,Natasa Stankovic,Pradeep Kabra,Jeetu Verma,Manasvi Mamgai",['Prabhu Deva'],3.333333333
1865,drama,1,sarafina!,1992,"Whoopi Goldberg,Leleti Khumalo,Miriam Makeba,John Kani,Dumisani Dlamini,Mbongeni Ngema,Sipho Kunene,Tertius Meintjes,Robert Whitehead,Somizi Mhlongo",['Darrell Roodt'],8
1866,comedy,3,soapdish,1991,"Sally Field,Kevin Kline,Cathy Moriarty,Teri Hatcher,Robert Downey Jr.,Paul Johansson,Elisabeth Shue,Whoopi Goldberg,Arne Nannestad,Tim Choate",['Michael Hoffman'],5.666666667
1867,drama,1,clara's heart,1988,"Whoopi Goldberg,Michael Ontkean,Kathleen Quinlan,Neil Patrick Harris,Spalding Gray,Beverly Todd,Hattie Winston,Jason Downs,Caitlin Thompson,Maria Broom",['Robert Mulligan'],5
1868,"comedy,crime",2,burglar,1987,"Whoopi Goldberg,Bobcat Goldthwait,G.W. Bailey,Lesley Ann Warren,James Handy,Anne DeSalvo,John Goodman,Elizabeth Ruscio,Vyto Ruginis,Larry Mintz",['Hugh Wilson'],5.5
1869,"action,comedy,crime,drama",1,fatal beauty,1987,"Whoopi Goldberg,Sam Elliott,Rubén Blades,Harris Yulin,John P. Ryan,Jennifer Warren,Brad Dourif,Mike Jolly,Charles Hallahan,David Harris",['Tom Holland'],2
1870,"action,crime",61,gone in 60 seconds,2000,"Nicolas Cage,Angelina Jolie,Giovanni Ribisi,T.J. Cross,William Lee Scott,Scott Caan,James Duval,Will Patton,Delroy Lindo,Timothy Olyphant",['Dominic Sena'],6.442622951
1871,"comedy,romance",2,love's labour's lost,2017,"Rachel Ravel,Patrick O'Hare,Riley Rudy,Max Green,David Moxham,Rob Novak,Tate Allyn,Makaa Copeland,Nikhil Prabala,Hollowell Hooks",,6
1872,drama,1,sunshine,2024,"Elijah Canlas,Annika Co,Jennica Garcia,Janina Lorelei,Xyriel Manabat,Maris Racal,Meryll Soriano",['Antoinette Jadaone'],8
1873,drama,5,hamlet,2024,"Ben Allen,Francesca Annis,Frances Barber,Frances Barber,Frances Barber,William Bozier,Emmanuella Cole,Llinos Daniel,Llinos Daniel,Llinos Daniel,Alis Wyn Davies,Olivia Fines,Ashley D. Gayle,Ashley D. Gayle,Ashley D. Gayle,Nick Howard-Brown,Nick Howard-Brown,Nick Howard-Brown",['Sean Mathias'],7.6
1874,"drama,war",5,coming home,2023,"Anna Maria Mühe,Michael Wittenborn,Anton Spieker,Walid Al-Atiyat,Therese Hämer,Casper von Bülow,Victoire Laly,Katharina Hauter,Joel Sansi,Bernd Würch",['Karsten Dahlem'],6.6
1875,"animation,musical",2,american pop,1981,"Mews Small,Ron Thompson,Ron Thompson,Jerry Holland,Lisa Jane Persky,Jeffrey Lippa,Roz Kelly,Frank DeKova,Rick Singer,Elsa Raven,Ben Frommer",['Ralph Bakshi'],7
1876,"action,thriller",5,assault on precinct 13,2005,"Ethan Hawke,Laurence Fishburne,Gabriel Byrne,Maria Bello,Drea de Matteo,John Leguizamo,Brian Dennehy,Ja Rule,Currie Graham,Aisha Hinds",['Jean-François Richet'],7.2
1877,"horror,western",8,near dark,1987,"Adrian Pasdar,Jenny Wright,Lance Henriksen,Bill Paxton,Jenette Goldstein,Tim Thomerson,Joshua John Miller,Marcie Leeds,Kenny Call,Edward Corbett",['Kathryn Bigelow'],8.625
1878,"crime,drama,film-noir,thriller",4,one false move,1991,"Bill Paxton,Billy Bob Thornton,Cynda Williams,Cynda Williams,Michael Beach,Jim Metzler,Earl Billings,Natalie Canerday,Robert Ginnaven,Robert Anthony Bell,Kevin Hunter",['Carl Franklin'],7.5
1879,"action,crime,drama,thriller",3,shaft,2019,"Samuel L. Jackson,Jessie T. Usher,Richard Roundtree,Regina Hall,Alexandra Shipp,Matt Lauria,Titus Welliver,Method Man,Isaach De Bankolé,Avan Jogia",['Tim Story'],8
1880,"drama,thriller",1,cutter's way,1981,"Jeff Bridges,John Heard,Lisa Eichhorn,Ann Dusenberry,Stephen Elliott,Arthur Rosenberg,Nina van Pallandt,Patricia Donahue,Geraldine Baron,Katherine Pass",['Ivan Passer'],6
1881,"crime,drama",17,serpico,1973,"Al Pacino,John Randolph,Jack Kehoe,Biff McGuire,Barbara Eda-Young,Cornelia Sharpe,Tony Roberts,John Medici,Allan Rich,Norman Ornellas",['Sidney Lumet'],7.588235294
1882,"drama,western",1,lonely are the brave,1962,"Kirk Douglas,Gena Rowlands,Walter Matthau,Michael Kane,Carroll O'Connor,William Schallert,George Kennedy,Karl Swenson,William Mims,Martin Garralaga",['David Miller'],8
1883,"comedy,romance",1,trouble in paradise,1989,"Beatie Edney,Peter Firth,Freark Smink,Carl Huybrechts,Eric Schneider,Gees Linnebank,Jasper de Moor,Rik Hancké,Patty Pontier,Edmond Classen",['Robbe De Hert'],7
1884,"action,adventure,comedy,fantasy",28,big trouble in little china,1986,"Kurt Russell,Kim Cattrall,Dennis Dun,James Hong,Victor Wong,Kate Burton,Donald Li,Carter Wong,Peter Kwong,James Pax",['John Carpenter'],7.714285714
1885,"crime,drama,thriller",11,badlands,1973,"Martin Sheen,Sissy Spacek,Warren Oates,Ramon Bieri,Alan Vint,Gary Littlejohn,John Carter,Bryan Montgomery,Gail Threlkeld,Charles Fitzpatrick",['Terrence Malick'],8.181818182
1886,"drama,war",10,battleship potemkin,1925,"Aleksandr Antonov,Vladimir Barskiy,Grigoriy Aleksandrov,Ivan Bobrov,Mikhail Gomorov,Aleksandr Levshin,Nina Poltavtseva,Konstantin Feldman,Prokhorenko,A. Glauberman",['Sergei Eisenstein'],7.3
1887,"comedy,romance",3,boys and girls,2000,"Freddie Prinze Jr.,Claire Forlani,Brendon Ryan Barrett,Gay Thomas Wilson,Raquel Beaudene,David Smigelski,Blake Shields,Alyson Hannigan,Jason Biggs,Jason Biggs,Amanda Detmer",['Robert Iscove'],4
1888,"action,crime,thriller",19,shaft,2019,"Samuel L. Jackson,Jessie T. Usher,Richard Roundtree,Regina Hall,Alexandra Shipp,Matt Lauria,Titus Welliver,Method Man,Isaach De Bankolé,Avan Jogia",['Tim Story'],5.315789474
1889,"action,adventure,animation,children,sci-fi",29,titan a.e.,2000,"Matt Damon,Drew Barrymore,Bill Pullman,Jim Breuer,Ken Hudson Campbell,Thomas A. Chantler,Tsai Chin,Elaine A. Clark,Roy Conrad,Jim Cummings","['Don Bluth', 'Gary Goldman']",6.827586207
1890,drama,2,jesus' son,1999,"Billy Crudup,Robert Michael Kelly,Torben Brooks,Dierdre Lewis,Jimmy Moffit,Antoinette LaVecchia,Samantha Morton,Steve Buck,Ben Shenkman,Scott Oster",['Alison Maclean'],7
1891,"animation,children,comedy",78,chicken run,2000,"Mel Gibson,Julia Sawalha,Phil Daniels,Lynn Ferguson,Tony Haygarth,Jane Horrocks,Miranda Richardson,Timothy Spall,Imelda Staunton,Benjamin Whitrow","['Peter Lord', 'Nick Park']",7.102564103
1892,"adventure,comedy",46,"me, myself & irene",2000,"Jim Carrey,Jim Carrey,Renée Zellweger,Anthony Anderson,Mongo Brownlee,Jerod Mixon,Chris Cooper,Michael Bowman,Richard Jenkins,Robert Forster,Mike Cerrone","['Bobby Farrelly', 'Peter Farrelly']",6.173913043
1893,"drama,sci-fi,thriller",2,communion,2021,"Néjib Belkadhi,Souhir Ben Amara",['Néjib Belkadhi'],7
1894,"action,crime,drama,thriller",1,"blood in, blood out",1993,"Damian Chapa,Jesse Borrego,Benjamin Bratt,Enrique Castillo,Victor Rivers,Delroy Lindo,Tom Towles,Carlos Carrasco,Teddy Wilson,Raymond Cruz",['Taylor Hackford'],8
1895,"action,crime,thriller",16,f/x,1986,"Bryan Brown,Brian Dennehy,Diane Venora,Cliff De Young,Mason Adams,Jerry Orbach,Joe Grifasi,Martha Gehman,Roscoe Orman,Trey Wilson",['Robert Mandel'],6.4375
1896,"action,war",6,missing in action,1984,"Chuck Norris,M. Emmet Walsh,David Tress,Lenore Kasdorf,James Hong,Ernie Ortega,Pierrino Mascarino,Erich Anderson,Joseph Carberry,Avi Kleinberger",['Joseph Zito'],4.166666667
1897,"action,war",3,missing in action 2: the beginning,1985,"Chuck Norris,Soon-Tek Oh,Steven Williams,Bennett Ohta,Cosie Costa,Joe Michael Terry,John Wesley,David Chung,Professor Toru Tanaka,John Otrin",['Lance Hool'],3.333333333
1898,"action,war",2,braddock: missing in action iii,1988,"Chuck Norris,Aki Aleong,Roland Harrah III,Miki Kim,Yehuda Efroni,Ron Barker,Floyd Levine,Jack Rader,Melinda Betron,Rick Prieto",['Aaron Norris'],2.5
1899,action,3,thunderbolt and lightfoot,1974,"Clint Eastwood,Jeff Bridges,George Kennedy,Geoffrey Lewis,Catherine Bach,Gary Busey,Jack Dodson,Eugene Elman,Burton Gilliam,Roy Jenson",['Michael Cimino'],6.666666667
1900,"horror,sci-fi,thriller",6,dreamscape,2011,"Sophie Bolen,Samantha Berends,Ethan Knoth,Joe Deal,Jake Strunk,Curt Anderson,Emily Grauman,Maddy Mathias,Charlotte Mathias,Allison Mooney",['Curt Anderson'],5.333333333
1901,"action,adventure,fantasy",3,the golden voyage of sinbad,1973,"John Phillip Law,Caroline Munro,Tom Baker,Douglas Wilmer,Martin Shaw,Grégoire Aslan,Kurt Christian,Takis Emmanuel,David Garfield,Ferdinando Poggi",['Gordon Hessler'],8
1902,comedy,2,house party,2023,"Jacob Latimore,Tosin Cole,Karen Obilom,D.C. Young Fly,Shakira Ja'nai Paye,Melvin Gregg,Allen Maldonado,Rotimi,Kid Cudi,Mya",['Calmatic'],4
1903,"comedy,drama,romance",4,house party 2,1991,"Christopher Reid,Christopher Martin,Martin Lawrence,Bowlegged Lou,Paul Anthony,B-Fine,Tisha Campbell,Kamron,Iman,Queen Latifah","['George Jackson', 'Doug McHenry']",1.5
1904,"crime,drama",11,croupier,1998,"Clive Owen,Nick Reding,Nicholas Ball,Alexander Morton,Barnaby Kay,Gina McKee,John Radcliffe,Sheila Whitfield,David Hamilton,Carol Davis",['Mike Hodges'],7.909090909
1905,"comedy,horror",50,scary movie,2000,"Anna Faris,Jon Abrahams,Marlon Wayans,Carmen Electra,Dave Sheridan,Frank B. Moore,Giacomo Baessato,Kyle Graham,Leanne Santos,Mark McConchie",['Keenen Ivory Wayans'],5.84
1906,comedy,4,but i'm a cheerleader,1999,"Natasha Lyonne,Clea DuVall,Michelle Williams,Brandt Wille,Bud Cort,Mink Stole,RuPaul,Katie Donahue,Danielle Rene,Cathy Moriarty",['Jamie Babbit'],5.25
1907,drama,2,groove,2017,"Clara McGregor,Cameron Fuller,Adrian Enscoe,Adam Weppler,Sydney Shepherd,Jeremy Scippio,Samuel Kay Forrest,Ryan McDonough,Josephine Pizzino,Gary Comorau",['Ryan McDonough'],8
1908,drama,16,footloose,2011,"Kenny Wormald,Julianne Hough,Dennis Quaid,Andie MacDowell,Miles Teller,Ray McKinnon,Patrick John Flueger,Kim Dickens,Ziah Colon,Ser'Darius Blain",['Craig Brewer'],6.375
1909,"drama,romance,western",1,duel in the sun,1946,"Jennifer Jones,Joseph Cotten,Gregory Peck,Lionel Barrymore,Herbert Marshall,Lillian Gish,Walter Huston,Charles Bickford,Harry Carey,Joan Tetzel",['King Vidor'],10
1910,"action,adventure,sci-fi",133,x-men,2000,"Patrick Stewart,Hugh Jackman,Hugh Jackman,Ian McKellen,Famke Janssen,James Marsden,Halle Berry,Anna Paquin,Tyler Mane,Ray Park,Rebecca Romijn",['Bryan Singer'],7.398496241
